num_topics,alpha,beta,u_mass,c_v
8,0.3,1,-3.2558595371694548,0.32246934844782066
8,0.3,symmetric,-2.8479135857248314,0.294301758547361
8,0.6,0.01,-2.5998433501748863,0.28130855652282627
8,0.6,0.3,-2.88484396575338,0.2872970572545698
8,0.6,0.6,-3.269376514446314,0.2924178682355325
8,0.6,1,-3.2615211587558672,0.29036136674054736
8,0.6,symmetric,-2.7484030732370526,0.2872544993849362
8,1,0.01,-2.6796525184730546,0.28746999747444835
8,1,0.3,-2.5674036153126774,0.2840192953899182
8,1,0.6,-2.6230216420862362,0.2846148036739289
8,1,1,-3.1877558534310246,0.3029623570078233
8,1,symmetric,-2.5269325870957378,0.2813056414179944
8,symmetric,0.01,-2.8977743143503263,0.30491896588214973
8,symmetric,0.3,-2.7779358302555144,0.3006315381797091
8,symmetric,0.6,-2.75482858849042,0.2849592085199101
8,symmetric,1,-2.2546689627339807,0.27974695256972193
8,symmetric,symmetric,-2.69538817204496,0.291389618299974
8,asymmetric,0.01,-2.904065620583861,0.2760459784673692
8,asymmetric,0.3,-3.336145248886928,0.30351919522258863
8,asymmetric,0.6,-3.4254738014934247,0.3004697305090458
8,asymmetric,1,-4.143431766330085,0.34604035602955463
8,asymmetric,symmetric,-3.44306238545686,0.3090695381899497
9,0.01,0.01,-2.750273065937329,0.3102864622189052
9,0.01,0.3,-2.5301110651721492,0.27416896765073884
9,0.01,0.6,-2.324402485888174,0.27808791617353784
9,0.01,1,-2.7318698085775117,0.29309669189699705
9,0.01,symmetric,-2.779789099666692,0.29543703564628754
9,0.3,0.01,-2.4636370346360006,0.27441975880837277
9,0.3,0.3,-2.8205551467979815,0.2986977081961257
9,0.3,0.6,-2.814163895869584,0.28478069265165595
9,0.3,1,-3.040945784985547,0.30401418600214797
9,0.3,symmetric,-2.5804822396333496,0.2793035713032267
9,0.6,0.01,-2.6707645289163584,0.2831494504407144
9,0.6,0.3,-3.04485947865064,0.29282064875880603
9,0.6,0.6,-3.2013010387274723,0.2987283874633327
9,0.6,1,-3.2806942695374803,0.3055556244093778
9,0.6,symmetric,-2.9480780166459097,0.2798163507861173
9,1,0.01,-2.614251545831122,0.2908327120678649
9,1,0.3,-2.7617026099051984,0.3043368439003411
9,1,0.6,-2.8393385504607034,0.29987076462953055
9,1,1,-3.097742457327389,0.29458325345542546
9,1,symmetric,-2.738021275970509,0.2697668182859834
9,symmetric,0.01,-2.6446738194565618,0.29564119384962256
9,symmetric,0.3,-2.5547760262056673,0.2813553561484604
9,symmetric,0.6,-2.65382974586131,0.2892356113639918
9,symmetric,1,-2.4466674235352825,0.2903987469299245
9,symmetric,symmetric,-2.6297524449764476,0.29748610292110045
9,asymmetric,0.01,-2.5160641647175694,0.28928733762173064
9,asymmetric,0.3,-2.778575853183818,0.27989057989358773
9,asymmetric,0.6,-3.235372608012971,0.303104917156561
9,asymmetric,1,-3.6566498174155253,0.30077766317978105
9,asymmetric,symmetric,-2.7999093558542896,0.28098328632557146
10,0.01,0.01,-2.910057577875316,0.29842647352887597
10,0.01,0.3,-2.543965982053673,0.3020676873783923
10,0.01,0.6,-2.805379350963599,0.2941833042356866
10,0.01,1,-3.090670051612981,0.2893250324421105
10,0.01,symmetric,-2.799042751718613,0.2927239841126103
10,0.3,0.01,-3.181049917206239,0.3124381453820588
10,0.3,0.3,-3.053667887354732,0.29527449649256343
10,0.3,0.6,-3.330278000518921,0.3126356932126116
10,0.3,1,-3.2797538589117585,0.298608332321317
10,0.3,symmetric,-2.8771555942888805,0.29550405298548316
10,0.6,0.01,-2.992456009089225,0.28828491609828555
10,0.6,0.3,-2.9089148093910073,0.29411307714846013
10,0.6,0.6,-3.4797430928316744,0.30763863867915553
10,0.6,1,-3.3056469508508544,0.299878348981352
10,0.6,symmetric,-2.998523448978149,0.2906742387163245
10,1,0.01,-3.0098678705028226,0.3167258510635539
10,1,0.3,-3.0214034762346187,0.3061749396945667
10,1,0.6,-3.2099834340710145,0.29742829420305755
10,1,1,-3.014756722970413,0.3300570996794006
10,1,symmetric,-3.017536746595188,0.30561534833661025
10,symmetric,0.01,-2.774673012862302,0.28146020251583237
10,symmetric,0.3,-2.7577159144408525,0.2889186372917369
10,symmetric,0.6,-2.613203620948994,0.3086255098008201
10,symmetric,1,-3.4245447825972315,0.3205974725224324
10,symmetric,symmetric,-2.7505623860665787,0.28007258246320027
10,asymmetric,0.01,-3.2843705366035527,0.3101381376575616
10,asymmetric,0.3,-3.1873135830278088,0.30685510358911294
10,asymmetric,0.6,-3.475093296734884,0.2992899008684206
10,asymmetric,1,-4.058372170997077,0.35703631242957135
10,asymmetric,symmetric,-3.3504102292571054,0.31651555144641186
11,0.01,0.01,-2.7996662728092123,0.2881934612472155
11,0.01,0.3,-2.9518441033849,0.2798791832882816
11,0.01,0.6,-2.8989866624350076,0.2846586787209491
11,0.01,1,-2.843633947562965,0.28040271488317986
11,0.01,symmetric,-2.8580247602942084,0.28721709541948576
11,0.3,0.01,-2.9872021474501596,0.2981693882538291
11,0.3,0.3,-3.072072367006909,0.3058441767862545
11,0.3,0.6,-3.4666475724474215,0.3154150542991317
11,0.3,1,-3.807234848445381,0.32146950224618287
11,0.3,symmetric,-3.0529153403693177,0.2946462991738421
11,0.6,0.01,-2.9891645552998396,0.2905660821595213
11,0.6,0.3,-3.330942780370717,0.30809642055874903
11,0.6,0.6,-3.2056428352616395,0.3186138579255157
11,0.6,1,-3.35875944345152,0.30573888556619183
11,0.6,symmetric,-3.402741327138729,0.29349798043017156
11,1,0.01,-3.097996013871125,0.30367162826998473
11,1,0.3,-3.1639321589755625,0.3115661297911927
11,1,0.6,-3.576025459348901,0.31771082082312785
11,1,1,-2.5195007670671026,0.33444896753984393
11,1,symmetric,-3.4275215584369207,0.3122728879690643
11,symmetric,0.01,-2.983301094143559,0.28926797045006186
11,symmetric,0.3,-2.7771461109648965,0.2824041655285611
11,symmetric,0.6,-3.0968767802295933,0.2978270411429836
11,symmetric,1,-2.993282266792458,0.27043727762535574
11,symmetric,symmetric,-2.9484626401878202,0.2934079289932647
11,asymmetric,0.01,-3.0210491266633412,0.2950317927588639
11,asymmetric,0.3,-3.53152252510486,0.3140996543745564
11,asymmetric,0.6,-3.7808861537645755,0.31625594469997503
11,asymmetric,1,-4.939752541014131,0.358532258665649
11,asymmetric,symmetric,-3.3544277310215502,0.2946956103593413
12,0.01,0.01,-2.8574909499116896,0.28465113957852545
12,0.01,0.3,-2.7284778842332362,0.2878980663371542
12,0.01,0.6,-3.148255750967598,0.3073166820004648
12,0.01,1,-2.981518624615589,0.30359797291617424
12,0.01,symmetric,-2.6812139197040055,0.29016207916088516
12,0.3,0.01,-3.170915338648897,0.290508790901106
12,0.3,0.3,-3.131850923155401,0.2945568499659196
12,0.3,0.6,-3.341187197273698,0.3115245703167386
12,0.3,1,-4.326773542310537,0.3140112633455619
12,0.3,symmetric,-3.0519600004702476,0.273995129247344
12,0.6,0.01,-3.3307569697013903,0.29995423759528606
12,0.6,0.3,-3.0823257306968626,0.3101862757884221
12,0.6,0.6,-3.0176541530278205,0.3210372800722691
12,0.6,1,-3.541706245446818,0.3238324834378377
12,0.6,symmetric,-3.378189105155736,0.29811827295603976
12,1,0.01,-3.240113599678286,0.30881219782174646
12,1,0.3,-3.2613165800996415,0.3136495480552619
12,1,0.6,-3.2811294307061565,0.3166328471694914
12,1,1,-2.3697115237249218,0.35543433018026893
12,1,symmetric,-3.5474354225438858,0.3193390378477239
12,symmetric,0.01,-3.0560970270138967,0.2944462119767779
12,symmetric,0.3,-2.9595666461974557,0.29336593015333096
12,symmetric,0.6,-3.0396253412984424,0.3057659648531906
12,symmetric,1,-2.881710465611237,0.29586605598650284
12,symmetric,symmetric,-2.9250923828125184,0.2923273350995689
12,asymmetric,0.01,-3.389063005480637,0.29713140140224586
12,asymmetric,0.3,-3.2988573250149904,0.31671004461615454
12,asymmetric,0.6,-3.7332271039638036,0.32770193975301964
12,asymmetric,1,-3.966370593394169,0.3222244432114115
12,asymmetric,symmetric,-3.427688314170947,0.3272476836491442
13,0.01,0.01,-2.685297661997896,0.29464207275013743
13,0.01,0.3,-3.129932410466007,0.30875053407919256
13,0.01,0.6,-3.2313148198662143,0.28619978570147464
13,0.01,1,-3.50589187208725,0.2883287190018326
13,0.01,symmetric,-2.6389575396598484,0.28239649858741467
13,0.3,0.01,-2.935626549351798,0.2818865888441977
13,0.3,0.3,-3.1474917036904317,0.2978928817422575
13,0.3,0.6,-3.405513065525101,0.31196239800621517
13,0.3,1,-3.791297900890648,0.31958112649548565
13,0.3,symmetric,-3.049550125539171,0.286485290329513
13,0.6,0.01,-3.4090216072600517,0.3171086998367302
13,0.6,0.3,-3.093732431260439,0.3113466591178117
13,0.6,0.6,-3.375814870394326,0.32155268122314556
13,0.6,1,-3.9501616274472457,0.3330572867934053
13,0.6,symmetric,-3.309725401202175,0.3037937298283712
13,1,0.01,-3.431949395599166,0.3197747917496905
13,1,0.3,-3.5011584997228202,0.3114739896270148
13,1,0.6,-2.6910455346126696,0.32028694778295963
13,1,1,-2.4562599785467136,0.3187383889723173
13,1,symmetric,-3.4733077911832995,0.320354263129311
13,symmetric,0.01,-2.8091943794229532,0.2854414916265091
13,symmetric,0.3,-2.6249064469013916,0.29065011825768505
13,symmetric,0.6,-3.3613922980411264,0.2851428813081712
13,symmetric,1,-3.417442480208227,0.29252507253865745
13,symmetric,symmetric,-2.9526446901434626,0.29143814234256293
13,asymmetric,0.01,-3.108614624656565,0.30256558481823626
13,asymmetric,0.3,-3.745879477824253,0.3057924897190824
13,asymmetric,0.6,-4.307068157891459,0.3129351863833905
13,asymmetric,1,-4.624262073311291,0.35207417154056575
13,asymmetric,symmetric,-3.4964723339458272,0.30713654220241016
14,0.01,0.01,-2.685621814683437,0.27584380617055143
14,0.01,0.3,-3.055798329102415,0.28070314227257337
14,0.01,0.6,-3.302691782630217,0.29418723989312123
14,0.01,1,-3.317270211897676,0.2996536114427208
14,0.01,symmetric,-2.622876613745229,0.2804844639577677
14,0.3,0.01,-3.148363153828209,0.2993789277428966
14,0.3,0.3,-3.1440931171014888,0.30835570979471527
14,0.3,0.6,-2.976792905126675,0.30333132575234506
14,0.3,1,-3.3727487363364688,0.3119528436130635
14,0.3,symmetric,-3.12548833875553,0.29494584046974365
14,0.6,0.01,-3.411015460576032,0.3166682133389049
14,0.6,0.3,-3.3192852774095667,0.30866962145386095
14,0.6,0.6,-3.30008617494036,0.3100847167906952
14,0.6,1,-4.038115204221138,0.3422635902221103
14,0.6,symmetric,-3.289800259377308,0.31860378304185716
14,1,0.01,-3.243613508225994,0.3238705389460472
14,1,0.3,-3.697947740068908,0.319640728570673
14,1,0.6,-2.721228762513472,0.321498260849305
14,1,1,-2.343517751647157,0.31749682679544217
14,1,symmetric,-3.2197737891039884,0.3206663127890552
14,symmetric,0.01,-2.8327162135505346,0.28741879511701224
14,symmetric,0.3,-2.7273894619744667,0.2775500397630453
14,symmetric,0.6,-3.2546887830978966,0.2955398334218659
14,symmetric,1,-3.272288934941837,0.2921362892340419
14,symmetric,symmetric,-2.5756751345504187,0.2733428535193917
14,asymmetric,0.01,-3.06631978033358,0.278244314034353
14,asymmetric,0.3,-3.246252458864788,0.27978832735200476
14,asymmetric,0.6,-3.466954081591279,0.3030294960395223
14,asymmetric,1,-3.8411502352157676,0.32785126458801633
14,asymmetric,symmetric,-3.113281164444359,0.2856039049648231
15,0.01,0.01,-3.2715214789660174,0.29558674800773294
15,0.01,0.3,-2.8585597181381672,0.3021645290251985
15,0.01,0.6,-3.27240057385859,0.31576415325058466
15,0.01,1,-3.285818046105535,0.29809557640820117
15,0.01,symmetric,-2.962601593981523,0.31287267748638004
15,0.3,0.01,-3.396562756286117,0.3039368911435518
15,0.3,0.3,-3.0529349332746523,0.29288841503458557
15,0.3,0.6,-3.0240797372576966,0.31104860233663234
15,0.3,1,-3.34342945902015,0.32191763189404743
15,0.3,symmetric,-3.184917950678409,0.3021122039045194
15,0.6,0.01,-3.5897820116409846,0.31841264089810706
15,0.6,0.3,-3.5421375942168356,0.3071802276978937
15,0.6,0.6,-3.3697779279127276,0.3175286350684186
15,0.6,1,-4.0163427760607044,0.332240474385617
15,0.6,symmetric,-3.542611071067112,0.30932502708273657
15,1,0.01,-3.3617773528685513,0.32793981379047576
15,1,0.3,-3.9970471294022434,0.33511710730836963
15,1,0.6,-2.4447039736567815,0.317999127783472
15,1,1,-2.3579664052604365,0.3143447092990417
15,1,symmetric,-3.052176781063265,0.31637380434668455
15,symmetric,0.01,-3.011375415031434,0.28772075502450856
15,symmetric,0.3,-2.723076968946175,0.29865859968949204
15,symmetric,0.6,-3.1460259354508717,0.3087768055233297
15,symmetric,1,-3.029840773293037,0.3120390261092793
15,symmetric,symmetric,-3.296837590183487,0.3096690755433162
15,asymmetric,0.01,-3.393667053339993,0.29518400026752745
15,asymmetric,0.3,-3.248526015419436,0.30468013611531053
15,asymmetric,0.6,-3.4875357868399046,0.30745597172152145
15,asymmetric,1,-4.059362441041094,0.35560051279419636
15,asymmetric,symmetric,-3.5763331551602437,0.3243936243342001
16,0.01,0.01,-2.8822769938461716,0.2929296599071331
16,0.01,0.3,-3.139817585197774,0.2902791479260064
16,0.01,0.6,-3.4246758415265663,0.2964173885851269
16,0.01,1,-3.576039926098518,0.30984260165940636
16,0.01,symmetric,-2.7391110502687632,0.2961844274174744
16,0.3,0.01,-3.2254426929558235,0.30793823225216954
16,0.3,0.3,-3.292013542798502,0.30503637755790225
16,0.3,0.6,-3.200963150761183,0.2870390746651632
16,0.3,1,-3.0545084997157126,0.29415675919056333
16,0.3,symmetric,-3.282922588533191,0.3055179552379297
16,0.6,0.01,-3.2820749368652438,0.3310510025559976
16,0.6,0.3,-3.566769607756211,0.32353006232394205
16,0.6,0.6,-3.747271065723476,0.3402066199907917
16,0.6,1,-4.607563994670841,0.3459515737113001
16,0.6,symmetric,-3.273567674128273,0.32324007642830743
16,1,0.01,-3.1994728348228856,0.3474494421404652
16,1,0.3,-3.846737133852696,0.34283340624651315
16,1,0.6,-2.37455580595669,0.3226948632896238
16,1,1,-2.405803565002879,0.2977096501409532
16,1,symmetric,-3.0932367556793783,0.33151718241485534
16,symmetric,0.01,-3.089438969694907,0.3064866420812099
16,symmetric,0.3,-2.8764765595780277,0.28943842459521896
16,symmetric,0.6,-3.055021795382243,0.26135981238668315
16,symmetric,1,-3.467002947596776,0.30128453759180657
16,symmetric,symmetric,-3.0271743358849665,0.29339423198183545
16,asymmetric,0.01,-3.1479532303454243,0.3039554353923254
16,asymmetric,0.3,-3.4176490157462744,0.28762781396300896
16,asymmetric,0.6,-3.7119384375395637,0.32166782065314803
16,asymmetric,1,-4.480875226650619,0.35259523717270336
16,asymmetric,symmetric,-3.1770170532010304,0.3020706925920683
17,0.01,0.01,-2.850799291227869,0.3009777184505031
17,0.01,0.3,-3.189729117776887,0.30904849017080194
17,0.01,0.6,-3.638986002969418,0.32767366735039927
17,0.01,1,-3.506320992227677,0.3126164543402093
17,0.01,symmetric,-2.896003693062631,0.30931817210590673
17,0.3,0.01,-3.1381056403624252,0.31411332357708915
17,0.3,0.3,-3.332930895630472,0.3151937848019228
17,0.3,0.6,-3.293628671300441,0.3082544445371835
17,0.3,1,-3.519337973131337,0.33360503918604345
17,0.3,symmetric,-3.176363060727686,0.3043051428715523
17,0.6,0.01,-3.160029175656523,0.32975107337335924
17,0.6,0.3,-3.519586932284929,0.3399388520118071
17,0.6,0.6,-3.719966393692424,0.3355520089810969
17,0.6,1,-4.7783728813822846,0.36539114825021085
17,0.6,symmetric,-3.1567981081392826,0.3247898149119851
17,1,0.01,-3.4466693419589727,0.34275996111055096
17,1,0.3,-3.3008906220764596,0.34841090569402267
17,1,0.6,-2.5716529546385907,0.3224918224515401
17,1,1,-2.310523630847965,0.3211348139459231
17,1,symmetric,-3.337586226969042,0.34905938169942946
17,symmetric,0.01,-3.0557091031811194,0.30733440377409194
17,symmetric,0.3,-3.2745305052353424,0.3058326478887906
17,symmetric,0.6,-3.184533224587637,0.32800737203499014
17,symmetric,1,-3.564770731879559,0.31225957996433396
17,symmetric,symmetric,-3.078921553627811,0.31266858354838556
17,asymmetric,0.01,-3.2420086525757728,0.30440939641371934
17,asymmetric,0.3,-3.5845854199900717,0.30998547774177065
17,asymmetric,0.6,-3.9082935003760344,0.32503662083261964
17,asymmetric,1,-3.845909669689479,0.35084851262564004
17,asymmetric,symmetric,-3.4708429812718977,0.30312635217401995
18,0.01,0.01,-3.0140815837094124,0.28887384491734797
18,0.01,0.3,-3.3111691484217065,0.3010316397580984
18,0.01,0.6,-3.7533544316650915,0.30500285335698846
18,0.01,1,-3.546729725201467,0.28714014255916676
18,0.01,symmetric,-3.0707779546021454,0.28857704954605745
18,0.3,0.01,-3.1163725806434743,0.2924351793715552
18,0.3,0.3,-3.1270852380700087,0.3024769120511507
18,0.3,0.6,-3.648423986508957,0.29494872962015384
